Date,Time,CPU Core 1 (C),CPU Core 2 (C),CPU Core 3 (C),CPU Core 4 (C),CPU PECI (C),CPU Proximity (C),CPU System Agent Core (C),AMD Radeon GPU (C),AMD Radeon GPU Proximity (C),Intel Iris Pro GPU (C),Battery Sensor 1 (C),Battery Sensor 2 (C),Battery Sensor Max (C),Air Flow Proximity (C),AirPort Proximity (C),Heatpipe Outgoing Air (C),Heatpipe Outgoing Air (C),Left Heatsink Proximity (C),Platform Controller Hub Die (C),Right Heatsink Proximity (C),Memory Module Proximity (C),Memory Slot (C),Palmrest Proximity (C),Palmrest Proximity (C),SSD A (C),SSD B (C),CPU Average (C),Computer Average (C),Left Side (RPM),Right side (RPM),Fan Average (RPM),Shutdown Reason,Fan Diagnostics,Sensor Diagnostics
2016-05-08,01:19:39,60,57,56,52,54,44,53,35,43,50,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,54,39,2166,1993,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:40,58,57,51,56,52,44,53,35,42,49,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,53,39,2157,2007,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:41,51,49,47,46,51,44,50,35,43,48,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,48,38,2154,1993,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:42,49,48,47,47,49,44,50,35,43,49,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,48,38,2166,2008,2087,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:43,58,55,52,56,58,43,54,35,43,50,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,54,39,2154,1993,2073,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:44,56,54,51,51,55,43,51,35,43,50,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,52,39,2162,2007,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:45,61,60,56,55,63,43,57,35,43,50,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,56,40,2166,1996,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:46,57,61,55,54,60,44,55,35,43,51,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,55,40,2152,1999,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:47,67,63,67,58,62,44,57,92,43,51,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,60,43,2165,1995,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:48,64,77,65,57,73,44,58,92,43,51,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,63,44,2164,2005,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:49,74,65,62,74,70,44,60,92,43,51,25,25,25,28,35,32,32,38,43,38,38,35,23,23,40,38,64,44,2151,1994,2072,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:54,63,62,56,60,58,45,58,51,44,53,25,25,25,28,36,32,32,39,44,38,38,35,23,23,40,39,57,41,2161,2005,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:55,63,62,56,60,58,45,58,51,44,53,25,25,25,28,36,32,32,39,44,38,38,35,23,23,40,39,57,41,2165,1994,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:56,65,65,62,62,63,45,58,51,44,54,25,25,25,28,36,32,32,39,44,38,38,35,23,23,40,39,60,42,2163,2007,2085,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:57,57,53,54,54,56,45,56,51,45,52,25,25,25,28,36,32,32,38,44,38,38,35,23,23,40,39,54,40,2154,1994,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:19:58,55,53,52,51,53,45,53,51,45,52,25,25,25,28,36,32,32,39,44,39,38,35,23,24,40,39,52,40,2165,2003,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:03,56,55,54,53,58,45,56,52,45,53,24,25,24,28,36,32,33,40,44,38,38,35,23,24,40,39,54,40,2164,1996,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:04,57,56,55,54,60,45,56,53,46,54,24,25,24,28,36,32,33,40,44,38,38,35,23,24,40,39,55,41,2153,2004,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:05,57,57,66,58,59,45,55,52,46,52,24,24,24,28,36,32,33,41,44,38,38,35,23,24,40,39,57,41,2167,1997,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:06,66,79,66,64,76,46,60,52,46,56,24,24,24,28,36,33,33,40,44,39,38,35,23,24,40,39,65,44,2160,1997,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:07,68,66,64,65,71,46,60,53,46,55,24,24,24,29,36,33,33,41,44,38,38,35,23,24,40,39,63,43,2154,2000,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:08,75,74,72,71,75,46,63,53,46,56,24,24,24,29,36,33,33,41,44,38,38,35,23,23,40,39,68,44,2164,1995,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:09,63,62,58,58,68,46,59,54,46,55,24,24,24,28,36,33,33,41,44,38,38,35,23,24,40,39,59,42,2167,2009,2088,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:10,64,62,60,59,68,46,60,54,46,55,24,24,24,29,36,33,33,41,44,38,38,35,23,23,40,39,60,42,2154,1996,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:11,65,64,62,62,62,47,59,54,46,55,24,24,24,29,36,33,33,40,44,39,38,36,23,24,40,39,60,42,2164,1995,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:12,69,69,67,68,71,47,63,54,47,56,24,24,24,29,36,33,33,40,44,39,38,36,23,24,40,39,65,44,2168,2009,2088,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:13,71,70,69,67,73,47,64,54,47,57,24,24,24,29,36,33,33,41,44,39,38,36,23,24,40,39,66,44,2155,1995,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:14,71,71,73,65,72,47,62,55,47,58,24,24,24,29,36,33,33,41,44,39,38,36,23,24,40,39,66,44,2153,1995,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:15,72,73,71,73,75,48,64,55,46,57,24,24,25,29,36,33,33,41,44,39,38,36,23,24,40,39,68,45,2170,2008,2089,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:16,66,63,61,60,68,48,61,56,47,57,25,24,25,29,36,33,33,42,44,39,38,36,23,24,40,39,61,43,2158,1997,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:17,60,57,56,56,60,48,58,56,48,56,25,24,25,29,36,33,33,42,44,39,38,36,23,24,40,39,56,42,2154,1997,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:18,61,59,56,55,59,48,59,55,48,56,25,24,25,29,36,33,33,42,44,39,38,36,23,24,40,39,57,42,2155,2010,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:19,61,59,54,57,59,48,58,55,48,56,25,24,25,29,36,33,33,42,44,39,38,36,23,24,40,39,57,42,2172,1996,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:20,60,57,54,54,59,48,58,55,48,56,25,24,25,29,36,33,33,42,44,39,38,36,23,24,40,39,56,42,2157,1996,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:21,67,71,70,66,67,48,61,54,48,56,25,24,25,29,36,33,33,42,44,38,38,36,23,24,40,39,64,44,2153,2007,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:22,76,75,72,67,76,48,63,55,48,57,25,24,25,29,36,33,33,42,44,39,38,36,23,24,40,39,68,45,2153,1998,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:23,67,65,63,61,74,48,62,55,48,57,25,24,25,29,36,33,33,42,44,38,39,36,23,24,40,39,63,44,2171,1996,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:24,62,61,57,56,62,48,60,55,48,56,25,24,25,29,36,33,32,42,44,39,38,36,23,24,40,39,58,42,2158,1999,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:25,68,72,67,66,63,48,62,54,48,56,25,24,25,29,36,33,33,42,44,39,39,36,23,24,40,39,64,44,2153,1998,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:26,71,71,69,67,70,48,64,55,48,57,25,24,25,28,36,33,33,42,44,38,38,36,23,24,40,39,66,44,2164,1997,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:27,63,60,57,57,62,48,59,55,49,57,25,25,25,28,36,32,33,42,44,39,39,36,23,24,40,39,58,42,2170,2007,2088,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:28,61,59,57,56,61,48,59,55,49,56,25,25,25,29,36,33,33,42,44,39,38,36,23,24,40,39,57,42,2154,1999,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:29,66,61,59,62,59,48,60,54,49,56,25,25,25,29,36,33,33,42,44,39,39,36,23,24,40,39,59,42,2153,1996,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:30,60,57,55,54,59,48,58,55,49,56,25,25,25,28,36,33,33,43,44,40,39,36,23,24,40,39,56,42,2165,1997,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:31,59,57,54,54,59,48,58,54,49,55,25,25,25,29,36,33,33,42,44,39,39,36,23,24,40,39,56,41,2170,2012,2091,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:32,59,60,62,56,62,48,58,54,49,56,25,25,25,29,36,33,33,43,44,40,39,36,23,24,40,39,58,42,2155,1997,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:33,71,64,63,59,68,48,61,54,49,56,25,25,25,28,36,33,33,43,44,39,39,36,23,24,40,39,62,43,2154,1997,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:34,71,64,63,59,68,48,61,54,49,56,25,25,25,28,36,33,33,43,44,39,39,36,23,24,40,39,62,43,2165,1996,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:35,65,65,64,71,69,48,60,55,49,57,25,25,25,29,36,33,33,43,44,40,39,36,23,24,40,39,63,44,2169,2008,2088,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:36,72,65,67,61,70,48,61,55,49,56,25,25,25,28,36,33,33,43,44,39,39,36,23,24,40,39,63,44,2156,2000,2078,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:37,80,75,74,75,73,48,64,54,49,57,25,25,25,28,36,33,33,43,44,39,39,36,23,24,40,39,70,45,2154,1997,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:20:38,70,83,72,66,78,48,64,56,49,58,25,25,25,29,36,33,33,43,44,39,39,36,23,24,40,39,69,45,2156,1997,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:15,83,78,77,76,79,52,66,58,51,59,25,25,25,31,37,34,34,42,45,39,41,37,23,24,41,39,73,47,6143,5734,5938,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:15,83,78,77,76,79,52,66,59,51,59,25,25,25,31,37,34,34,42,45,40,41,37,23,23,41,39,73,47,6139,5723,5931,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:23,81,82,79,76,82,52,67,58,51,60,25,25,25,31,37,34,34,43,45,40,41,38,23,24,41,39,74,47,6149,5702,5925,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:24,81,82,79,76,82,52,67,58,51,60,25,25,25,31,37,34,34,43,45,40,41,38,23,24,41,39,74,47,6145,5690,5917,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:25,79,81,76,77,80,52,67,58,51,60,25,25,25,31,37,34,34,43,45,39,41,38,23,24,41,39,73,47,6149,5698,5923,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:26,81,79,78,73,80,52,67,58,51,60,25,25,25,31,37,34,34,43,45,40,41,38,23,24,41,39,73,47,6142,5695,5918,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:27,81,81,79,77,82,52,68,58,51,61,25,25,25,31,37,34,34,43,45,40,41,38,23,24,41,39,74,48,6142,5695,5918,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:28,82,80,78,77,81,52,67,58,51,60,25,25,25,31,37,34,34,43,45,39,41,38,23,24,41,39,74,47,6143,5691,5917,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:38,60,58,56,58,58,50,57,56,51,58,26,26,26,30,37,34,34,43,45,40,42,38,24,24,39,37,57,43,2213,2025,2119,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:40,66,65,66,64,74,51,61,56,51,58,26,26,26,31,37,34,34,42,45,40,41,38,24,24,38,37,64,44,2152,2002,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:41,74,77,73,69,74,50,64,56,51,58,26,26,26,31,37,34,34,43,45,40,42,38,24,24,38,37,69,46,2152,2003,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:42,59,61,57,58,64,50,57,56,51,58,26,26,26,31,37,34,34,44,45,40,41,38,24,24,38,37,58,43,2151,1998,2074,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:43,58,56,57,55,59,50,58,56,51,57,26,26,26,30,37,34,34,43,45,39,42,38,24,24,38,37,56,42,2166,2003,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:44,57,58,57,55,57,50,56,56,51,55,26,26,26,31,37,34,34,44,46,40,41,38,24,24,38,37,56,42,2159,1992,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:45,62,62,61,61,67,50,60,56,51,57,26,26,26,31,37,34,34,44,45,40,41,38,24,24,38,37,61,44,2154,2001,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:46,57,56,59,56,59,50,56,56,51,56,26,26,26,30,37,34,34,44,46,40,42,38,24,24,37,36,56,42,2167,2003,2085,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:47,57,55,56,54,57,50,56,55,51,57,26,26,26,30,37,34,34,44,46,40,41,38,24,24,37,36,55,42,2154,1996,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:48,55,55,55,54,56,50,55,55,51,56,26,26,26,31,37,34,34,44,46,40,41,38,24,24,37,36,54,42,2153,2001,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:49,56,60,58,57,57,49,55,55,51,56,26,26,26,30,37,34,34,44,46,41,41,38,24,24,37,36,56,42,2167,2001,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:50,55,54,54,54,56,49,55,54,50,56,26,26,26,30,37,34,34,44,46,40,41,38,24,24,37,36,54,41,2160,2000,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:51,60,58,57,57,58,49,58,54,51,56,26,26,26,31,37,34,34,44,46,40,41,38,24,24,37,36,57,42,2151,1999,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:52,57,56,54,53,57,49,56,54,50,55,26,26,26,30,37,34,35,44,46,40,41,38,24,24,37,36,55,42,2163,2000,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:53,56,56,55,54,57,49,56,54,50,56,26,26,26,30,37,34,35,44,46,40,41,38,24,24,37,36,55,42,2167,2001,2084,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:54,54,55,53,54,56,49,55,54,50,56,26,26,26,30,37,34,35,44,46,40,41,38,24,24,37,36,54,41,2152,2000,2076,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:55,55,55,52,54,55,48,54,54,50,56,26,26,26,30,37,34,35,44,46,40,41,38,24,24,37,36,53,41,2162,2000,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:56,55,55,52,54,62,48,58,53,50,55,26,26,26,30,37,34,35,44,46,40,41,38,24,24,37,36,55,42,2166,2000,2083,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:57,59,67,59,57,62,48,58,53,50,55,26,26,26,30,37,34,35,44,46,40,41,38,24,24,37,36,58,43,2150,2000,2075,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:58,65,60,59,58,63,48,59,54,50,55,26,26,26,31,37,34,35,44,46,40,41,38,24,24,37,36,59,43,2163,2000,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:21:59,77,70,69,74,66,48,62,54,50,55,26,26,26,31,37,34,35,44,46,40,41,38,24,24,37,36,67,45,2165,1999,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:00,69,69,63,63,72,48,60,54,50,55,26,26,26,31,37,34,35,44,46,40,41,38,24,24,37,36,63,44,2155,1999,2077,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:01,66,67,65,69,72,48,61,54,50,55,26,26,26,31,37,34,35,44,46,40,41,39,24,24,37,36,64,44,2159,2001,2080,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:02,62,59,58,57,64,49,58,54,50,55,26,26,26,30,37,34,35,44,46,40,41,39,24,24,37,36,58,43,2164,2001,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:03,57,55,56,55,57,49,57,55,50,56,26,26,26,30,37,34,35,44,46,40,41,39,24,24,37,36,55,42,2158,2000,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:04,54,55,54,52,57,49,55,55,50,55,26,26,26,30,37,34,35,44,46,40,41,39,24,24,37,36,54,42,2158,2000,2079,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:05,55,56,53,53,56,49,56,54,50,56,26,26,26,30,37,34,35,44,46,40,41,39,24,24,37,36,54,42,2162,2000,2081,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
2016-05-08,01:22:06,58,57,54,54,55,48,54,54,50,55,26,26,26,30,37,34,35,44,46,40,41,39,24,24,37,36,54,42,2163,2001,2082,Normal,Fans appear to be working properly.,Temperature sensors appear to be working properly.
